bill_length_mm,flipper_length_mm,Adelie,Gentoo,Chinstrap
3.897500000000000142e+01,2.184625000000007162e+02,8.599473332032465667e-01,1.363261745647395551e-01,3.726492232013881717e-03
3.931875000000000142e+01,2.184625000000007162e+02,8.563190471092887446e-01,1.398277864121511005e-01,3.853166478560116331e-03
3.966250000000000142e+01,2.184625000000007162e+02,8.521163031454123127e-01,1.438821079343552689e-01,4.001588920232326471e-03
4.000625000000000142e+01,2.184625000000007162e+02,8.472494631774443175e-01,1.485747973112539755e-01,4.175739511301736553e-03
4.035000000000000142e+01,2.184625000000007162e+02,8.416162787191618921e-01,1.540033480341700400e-01,4.380373246668103383e-03
4.069375000000000142e+01,2.184625000000007162e+02,8.351009966386042649e-01,1.602778324105966767e-01,4.621170950799139039e-03
4.103750000000000142e+01,2.184625000000007162e+02,8.275739106657682420e-01,1.675211760384678894e-01,4.904913295763940577e-03
4.138125000000000142e+01,2.184625000000007162e+02,8.188916699700099500e-01,1.758686525683568480e-01,5.239677461633088403e-03
4.172500000000000142e+01,2.184625000000007162e+02,8.088987610780717930e-01,1.854661855127969494e-01,5.635053409131403346e-03
4.206875000000000142e+01,2.184625000000007162e+02,7.974306817520125934e-01,1.964669446845084266e-01,6.102373563478956549e-03
4.241250000000000142e+01,2.184625000000007162e+02,7.843193932002309188e-01,2.090256604635185589e-01,6.654946336250532751e-03
4.275625000000000142e+01,2.184625000000007162e+02,7.694016174624336291e-01,2.232901008919093155e-01,7.308281645657063209e-03
4.310000000000000142e+01,2.184625000000007162e+02,7.525303672380894149e-01,2.393893348661773890e-01,8.080297895733123265e-03
4.344375000000000142e+01,2.184625000000007162e+02,7.335896762761291434e-01,2.574188151507131317e-01,8.991508573157792547e-03
4.378750000000000142e+01,2.184625000000007162e+02,7.125117869960700956e-01,2.774230053728375944e-01,1.006520763109236549e-02
4.413125000000000142e+01,2.184625000000007162e+02,6.892950780846395231e-01,2.993772109766045242e-01,1.132771093875581912e-02
4.447500000000000142e+01,2.184625000000007162e+02,6.640199533411399457e-01,3.231712780193369272e-01,1.280876863952304552e-02
4.481875000000000142e+01,2.184625000000007162e+02,6.368591127123381934e-01,3.485985498633834556e-01,1.454233742427822780e-02
4.516250000000000142e+01,2.184625000000007162e+02,6.080785468383194114e-01,3.753534702071998352e-01,1.656798295448076025e-02
4.550625000000000142e+01,2.184625000000007162e+02,5.780266199873771438e-01,4.030401229638523874e-01,1.893325704877031612e-02
4.585000000000000142e+01,2.184625000000007162e+02,5.471107754960984337e-01,4.311917737357794378e-01,2.169745076812215623e-02
4.619375000000000142e+01,2.184625000000007162e+02,5.157642345315421872e-01,4.592986007705436857e-01,2.493716469791410623e-02
4.653750000000000142e+01,2.184625000000007162e+02,4.844076481350043650e-01,4.868381715162739543e-01,2.875418034872176051e-02
4.688125000000000142e+01,2.184625000000007162e+02,4.534120432866935446e-01,5.133017671657180703e-01,3.328618954758844062e-02
4.722500000000000142e+01,2.184625000000007162e+02,4.230690676761219571e-01,5.382098789834524055e-01,3.872105334042563740e-02
4.756875000000000142e+01,2.184625000000007162e+02,3.935727034048183692e-01,5.611119253226154457e-01,4.531537127256614339e-02
4.791250000000000142e+01,2.184625000000007162e+02,3.650140911818435252e-01,5.815678266183272882e-01,5.341808219982924905e-02
4.825625000000000142e+01,2.184625000000007162e+02,3.373888309557416809e-01,5.991119430239839616e-01,6.349922602027445462e-02
4.860000000000000142e+01,2.184625000000007162e+02,3.106147595605045497e-01,6.132030412418201237e-01,7.618219919767540982e-02
4.894375000000000142e+01,2.184625000000007162e+02,2.845579327929630420e-01,6.231683002346161127e-01,9.227376697242084536e-02
4.928750000000000142e+01,2.184625000000007162e+02,2.590651208019684737e-01,6.281564246978391663e-01,1.127784545001923183e-01
4.963125000000000142e+01,2.184625000000007162e+02,2.340019898926331832e-01,6.271258039447678012e-01,1.388722061625990434e-01
4.997500000000000142e+01,2.184625000000007162e+02,2.092962855411745204e-01,6.189063302139488076e-01,1.717973842448766442e-01
5.031875000000000142e+01,2.184625000000007162e+02,1.849831439014519296e-01,6.023784259258103679e-01,2.126384301727376192e-01
5.066250000000000142e+01,2.184625000000007162e+02,1.612435461704627426e-01,5.767900594083664734e-01,2.619663944211709228e-01
5.100625000000000142e+01,2.184625000000007162e+02,1.384179958530457333e-01,5.421614225138131626e-01,3.194205816331409653e-01
5.135000000000000142e+01,2.184625000000007162e+02,1.169733825659461796e-01,4.996200363639969888e-01,3.834065810700569288e-01
5.169375000000000142e+01,2.184625000000007162e+02,9.741391573352306543e-02,4.514473753052485883e-01,4.511387089612282630e-01
5.203750000000000142e+01,2.184625000000007162e+02,8.015899239121464237e-02,4.007102455967919141e-01,5.191307620119933741e-01
5.238125000000000142e+01,2.184625000000007162e+02,6.543947144561976237e-02,3.505891757255296670e-01,5.839713528288504873e-01
5.272500000000000142e+01,2.184625000000007162e+02,5.325862975082338441e-02,3.037126826624804710e-01,6.430286875866961793e-01
5.306875000000000142e+01,2.184625000000007162e+02,4.342528603901234935e-02,2.617768047429926970e-01,6.947979092179950023e-01
5.341250000000000142e+01,2.184625000000007162e+02,3.562881407675987100e-02,2.255201048374243511e-01,7.388510810858158750e-01
5.375625000000000142e+01,2.184625000000007162e+02,2.951678056372548584e-02,1.949370343921691118e-01,7.755461850441054406e-01
5.410000000000000142e+01,2.184625000000007162e+02,2.475110794848396981e-02,1.695637924229982663e-01,8.056850996285177535e-01
5.444375000000000142e+01,2.184625000000007162e+02,2.103784697358686978e-02,1.487244572139510557e-01,8.302376958124620954e-01
5.478750000000000142e+01,2.184625000000007162e+02,1.813662966998009010e-02,1.316974596315082513e-01,8.501659106985116621e-01
5.513125000000000142e+01,2.184625000000007162e+02,1.585830754055393005e-02,1.178080846003250054e-01,8.663336078591210576e-01
5.547500000000000142e+01,2.184625000000007162e+02,1.405743566130347386e-02,1.064688296144313401e-01,8.794737347242651548e-01
5.581875000000000142e+01,2.184625000000007162e+02,1.262357607490851609e-02,9.718894615229539680e-02,8.901874777727960542e-01
5.616250000000000142e+01,2.184625000000007162e+02,1.147332073062092873e-02,8.956845480121172764e-02,8.989582244681674217e-01
5.650625000000000142e+01,2.184625000000007162e+02,1.054369974315898587e-02,8.328590066537365499e-02,9.061703995914673904e-01
5.685000000000000142e+01,2.184625000000007162e+02,9.787029823474175175e-03,7.808478977165689283e-02,9.121281804048688713e-01
5.719375000000000142e+01,2.184625000000007162e+02,9.167012542647194964e-03,7.376100328978545118e-02,9.170719841675674111e-01
5.753750000000000142e+01,2.184625000000007162e+02,8.655829965666324982e-03,7.015203915807589896e-02,9.211921308762578420e-01
5.788125000000000142e+01,2.184625000000007162e+02,8.232001259491548983e-03,6.712821451936658301e-02,9.246397842211417917e-01
5.822500000000000142e+01,2.184625000000007162e+02,7.878805593678617561e-03,6.458565130542648358e-02,9.275355431008950324e-01
5.856875000000000142e+01,2.184625000000007162e+02,7.583120818519942415e-03,6.244076337574697849e-02,9.299761158057330279e-01
5.891250000000000142e+01,2.184625000000007162e+02,7.334565480129230132e-03,6.062595655894031932e-02,9.320394779609303404e-01
5.925625000000000142e+01,2.184625000000007162e+02,7.124861756741819943e-03,5.908628534154136691e-02,9.337888529017166483e-01
3.210000000000000142e+01,2.192000000000007276e+02,8.817683102882912793e-01,1.152386158576772235e-01,2.993073854031468549e-03
3.244375000000000142e+01,2.192000000000007276e+02,8.815843784676712369e-01,1.154165728621681375e-01,2.999048670160439113e-03
3.278750000000000142e+01,2.192000000000007276e+02,8.813717318259829403e-01,1.156223084892106096e-01,3.005959684806431501e-03
3.313125000000000142e+01,2.192000000000007276e+02,8.811258747041863515e-01,1.158601704077444478e-01,3.013954888069267108e-03
3.347500000000000142e+01,2.192000000000007276e+02,8.808416038495022748e-01,1.161351900916618163e-01,3.023206058835887187e-03
3.381875000000000142e+01,2.192000000000007276e+02,8.805128959522898757e-01,1.164531913359088816e-01,3.033912711801070063e-03
3.416250000000000142e+01,2.192000000000007276e+02,8.801327770094972136e-01,1.168209162531448075e-01,3.046306737358095516e-03
3.450625000000000142e+01,2.192000000000007276e+02,8.796931705102886134e-01,1.172461716225170342e-01,3.060657867194309031e-03
3.485000000000000142e+01,2.192000000000007276e+02,8.791847209365482030e-01,1.177379989365729129e-01,3.077280126879050615e-03
3.519375000000000142e+01,2.192000000000007276e+02,8.785965884900323042e-01,1.183068720380531652e-01,3.096539471914413512e-03
3.553750000000000142e+01,2.192000000000007276e+02,8.779162102932304146e-01,1.189649268594796805e-01,3.118862847289920540e-03
3.588125000000000142e+01,2.192000000000007276e+02,8.771290225609782443e-01,1.197262284744532307e-01,3.144748964568547158e-03
3.622500000000000142e+01,2.192000000000007276e+02,8.762181374115461940e-01,1.206070814310704342e-01,3.174781157383399065e-03
3.656875000000000142e+01,2.192000000000007276e+02,8.751639671008628607e-01,1.216263901402987041e-01,3.209642758838458180e-03
3.691250000000000142e+01,2.192000000000007276e+02,8.739437875681992374e-01,1.228060768857953400e-01,3.250135546005440863e-03
3.725625000000000142e+01,2.192000000000007276e+02,8.725312323624844213e-01,1.241715657163852682e-01,3.297201921130251106e-03
3.760000000000000142e+01,2.192000000000007276e+02,8.708957074251753028e-01,1.257523409248396395e-01,3.351951649985140079e-03
3.794375000000000142e+01,2.192000000000007276e+02,8.690017170849869688e-01,1.275825887568039774e-01,3.415694158209225170e-03
3.828750000000000142e+01,2.192000000000007276e+02,8.668080923639667201e-01,1.297019300378483286e-01,3.489977598185086977e-03
3.863125000000000142e+01,2.192000000000007276e+02,8.642671149075390469e-01,1.321562489518303407e-01,3.576636140630661421e-03
3.897500000000000142e+01,2.192000000000007276e+02,8.613235344370462343e-01,1.349986183533466999e-01,3.677847209606972985e-03
3.931875000000000142e+01,2.192000000000007276e+02,8.579134858922150553e-01,1.382903134573079396e-01,3.796200650477157389e-03
3.966250000000000142e+01,2.192000000000007276e+02,8.539633262145073234e-01,1.421018917196052722e-01,3.934782065887492027e-03
4.000625000000000142e+01,2.192000000000007276e+02,8.493884324649362272e-01,1.465142948138287438e-01,4.097272721235033395e-03
4.035000000000000142e+01,2.192000000000007276e+02,8.440920357292327481e-01,1.516198958467636915e-01,4.288068424003594302e-03
4.069375000000000142e+01,2.192000000000007276e+02,8.379642124915253065e-01,1.575233680096831956e-01,4.512419498791427584e-03
4.103750000000000142e+01,2.192000000000007276e+02,8.308812200499082756e-01,1.643421866988998836e-01,4.776593251191904935e-03
4.138125000000000142e+01,2.192000000000007276e+02,8.227054466373234787e-01,1.722064944076586168e-01,5.088058955017925322e-03
4.172500000000000142e+01,2.192000000000007276e+02,8.132863475229688000e-01,1.812579592266233275e-01,5.455693250407932411e-03
4.206875000000000142e+01,2.192000000000007276e+02,8.024628445991057735e-01,1.916471545207406313e-01,5.890000880153515445e-03
4.241250000000000142e+01,2.192000000000007276e+02,7.900677542999993141e-01,2.035289034782886142e-01,6.403342221711978872e-03
4.275625000000000142e+01,2.192000000000007276e+02,7.759348335508198247e-01,2.170550104250548729e-01,7.010156024125221812e-03
4.310000000000000142e+01,2.192000000000007276e+02,7.599089308007253019e-01,2.323639041353838253e-01,7.727165063890946602e-03
4.344375000000000142e+01,2.192000000000007276e+02,7.418594196374777017e-01,2.495670230263732914e-01,8.573557336148947966e-03
4.378750000000000142e+01,2.192000000000007276e+02,7.216965064698528387e-01,2.687323431065934409e-01,9.571150423553749856e-03
4.413125000000000142e+01,2.192000000000007276e+02,6.993891286399753771e-01,2.898662945044317985e-01,1.074457685559272214e-02
4.447500000000000142e+01,2.192000000000007276e+02,6.749821023861579672e-01,3.128963203838227569e-01,1.212157723001933661e-02
4.481875000000000142e+01,2.192000000000007276e+02,6.486092179996002516e-01,3.376572268524363207e-01,1.373355514796358555e-02
4.516250000000000142e+01,2.192000000000007276e+02,6.204985407156662358e-01,3.638848325550407825e-01,1.561662672929295913e-02
4.550625000000000142e+01,2.192000000000007276e+02,5.909667051031520790e-01,3.912198201137269127e-01,1.781347478312098054e-02
4.585000000000000142e+01,2.192000000000007276e+02,5.604007043070486915e-01,4.192229155947148067e-01,2.037638009823651217e-02
4.619375000000000142e+01,2.192000000000007276e+02,5.292283222606701809e-01,4.473998327875259307e-01,2.337184495180392660e-02
4.653750000000000142e+01,2.192000000000007276e+02,4.978811737635668311e-01,4.752315675737004974e-01,2.688725866273265763e-02
4.688125000000000142e+01,2.192000000000007276e+02,4.667563011897135627e-01,5.022035900996475455e-01,3.104010871063887789e-02
4.722500000000000142e+01,2.192000000000007276e+02,4.361826758964552075e-01,5.278269861914614003e-01,3.599033791208344768e-02
4.756875000000000142e+01,2.192000000000007276e+02,4.063976728061390320e-01,5.516457510671385345e-01,4.195657612672237802e-02
4.791250000000000142e+01,2.192000000000007276e+02,3.775362289073572186e-01,5.732267346156427745e-01,4.923703647699995134e-02
4.825625000000000142e+01,2.192000000000007276e+02,3.496329080918403887e-01,5.921314808506188410e-01,5.823561105754072181e-02
4.860000000000000142e+01,2.192000000000007276e+02,3.226352933881557195e-01,6.078720756555763272e-01,6.949263095626798115e-02
4.894375000000000142e+01,2.192000000000007276e+02,2.964263974541574420e-01,6.198565914289484446e-01,8.371701111689421049e-02
4.928750000000000142e+01,2.192000000000007276e+02,2.708540493846083308e-01,6.273350967151025692e-01,1.018108539002889473e-01
4.963125000000000142e+01,2.192000000000007276e+02,2.457660643498103537e-01,6.293660227598012469e-01,1.248679128903883440e-01
4.997500000000000142e+01,2.192000000000007276e+02,2.210506836315382917e-01,6.248349765931460187e-01,1.541143397753156896e-01
5.031875000000000142e+01,2.192000000000007276e+02,1.966810125208694193e-01,6.125687882663600758e-01,1.907501992127705326e-01
5.066250000000000142e+01,2.192000000000007276e+02,1.727582251161326743e-01,5.915820229740120784e-01,2.356597519098553029e-01
5.100625000000000142e+01,2.192000000000007276e+02,1.495403890417858206e-01,5.614485893460250399e-01,2.890110216121891118e-01
5.135000000000000142e+01,2.192000000000007276e+02,1.274357830012476933e-01,5.226974827440593607e-01,3.498667342546930015e-01
5.169375000000000142e+01,2.192000000000007276e+02,1.069423196478862942e-01,4.770330060917668535e-01,4.160246742603469494e-01
5.203750000000000142e+01,2.192000000000007276e+02,8.853783728756071947e-02,4.271828351351001918e-01,4.842793275773390471e-01
5.238125000000000142e+01,2.192000000000007276e+02,7.256029662754411025e-02,3.763536271103418707e-01,5.510860762621140330e-01
5.272500000000000142e+01,2.192000000000007276e+02,5.913175926688978012e-02,3.275215175372149234e-01,6.133467231958953381e-01
5.306875000000000142e+01,2.192000000000007276e+02,4.815596704813176338e-02,2.828824649460280893e-01,6.689615680058401681e-01
5.341250000000000142e+01,2.192000000000007276e+02,3.937634171838737263e-02,2.436502161708941072e-01,7.169734421107185618e-01
5.375625000000000142e+01,2.192000000000007276e+02,3.245604583302488105e-02,2.101674132686691676e-01,7.573765408983059721e-01
5.410000000000000142e+01,2.192000000000007276e+02,2.704659328605567292e-02,1.821719801222753676e-01,7.907814265916689456e-01
5.444375000000000142e+01,2.192000000000007276e+02,2.283080967216544535e-02,1.590721726785946644e-01,8.180970176492399215e-01
5.478750000000000142e+01,2.192000000000007276e+02,1.954173002394567552e-02,1.401550290025918299e-01,8.403032409734625396e-01
5.513125000000000142e+01,2.192000000000007276e+02,1.696542575055350749e-02,1.247145489526067658e-01,8.583200252968397059e-01
5.547500000000000142e+01,2.192000000000007276e+02,1.493559093595840832e-02,1.121159756301949029e-01,8.729484334338467599e-01
5.581875000000000142e+01,2.192000000000007276e+02,1.332519654732970509e-02,1.018189341303289003e-01,8.848558693223413929e-01
5.616250000000000142e+01,2.192000000000007276e+02,1.203806677527607602e-02,9.337800480702929118e-02,8.945839284176946293e-01
5.650625000000000142e+01,2.192000000000007276e+02,1.100158645419646759e-02,8.643291233665818807e-02,9.025655012091452489e-01
5.685000000000000142e+01,2.192000000000007276e+02,1.016085328136141601e-02,8.069526221799684651e-02,9.091438845006416525e-01
5.719375000000000142e+01,2.192000000000007276e+02,9.474183078291871854e-03,7.593530209921824092e-02,9.145905148224897641e-01
5.753750000000000142e+01,2.192000000000007276e+02,8.909736380293249713e-03,7.197018863613294237e-02,9.191200749835737316e-01
5.788125000000000142e+01,2.192000000000007276e+02,8.443018617020374081e-03,6.865419778846829080e-02,9.229027835945112779e-01
5.822500000000000142e+01,2.192000000000007276e+02,8.055038126512665403e-03,6.587082789792324256e-02,9.260741339755640400e-01
5.856875000000000142e+01,2.192000000000007276e+02,7.730950294013672237e-03,6.352655184217284590e-02,9.287424978638135764e-01
5.891250000000000142e+01,2.192000000000007276e+02,7.459057450765667688e-03,6.154592679594244470e-02,9.309950157532919102e-01
5.925625000000000142e+01,2.192000000000007276e+02,7.230068102506707201e-03,5.986778668505783607e-02,9.329021452124354186e-01
3.210000000000000142e+01,2.199375000000007390e+02,8.818381028997898108e-01,1.151711324740132825e-01,2.990764626196829989e-03
3.244375000000000142e+01,2.199375000000007390e+02,8.816650659711480209e-01,1.153385559910824476e-01,2.996378037769371460e-03
3.278750000000000142e+01,2.199375000000007390e+02,8.814650195661973830e-01,1.155321098293419779e-01,3.002870604460763058e-03
3.313125000000000142e+01,2.199375000000007390e+02,8.812337363005059432e-01,1.157558825315472134e-01,3.010381167946926673e-03
3.347500000000000142e+01,2.199375000000007390e+02,8.809663237928825330e-01,1.160146053604683425e-01,3.019070846649131012e-03
3.381875000000000142e+01,2.199375000000007390e+02,8.806571190760272838e-01,1.163137542049978157e-01,3.029126718974932582e-03
3.416250000000000142e+01,2.199375000000007390e+02,8.802995659696128961e-01,1.166596678811146620e-01,3.040766149272281470e-03
3.450625000000000142e+01,2.199375000000007390e+02,8.798860726028602253e-01,1.170596855184781737e-01,3.054241878661560685e-03
3.485000000000000142e+01,2.199375000000007390e+02,8.794078458016957311e-01,1.175223061694706805e-01,3.069848028833698037e-03
3.519375000000000142e+01,2.199375000000007390e+02,8.788546985088583341e-01,1.180573742922204072e-01,3.087927198921263869e-03
3.553750000000000142e+01,2.199375000000007390e+02,8.782148257770096000e-01,1.186762953478244370e-01,3.108878875165956013e-03
3.588125000000000142e+01,2.199375000000007390e+02,8.774745441613898134e-01,1.193922864164423392e-01,3.133169422167835297e-03
3.622500000000000142e+01,2.199375000000007390e+02,8.766179885427116680e-01,1.202206674720358998e-01,3.161343985252295166e-03
3.656875000000000142e+01,2.199375000000007390e+02,8.756267595473173904e-01,1.211791997440795077e-01,3.194040708603137959e-03
3.691250000000000142e+01,2.199375000000007390e+02,8.744795138347417618e-01,1.222884783988695129e-01,3.232007766388708854e-03
3.725625000000000142e+01,2.199375000000007390e+02,8.731514886601816627e-01,1.235723875222038970e-01,3.276123817614335753e-03
3.760000000000000142e+01,2.199375000000007390e+02,8.716139514108008912e-01,1.250586259557104341e-01,3.327422633488697282e-03
3.794375000000000142e+01,2.199375000000007390e+02,8.698335644614894058e-01,1.267793127264608966e-01,3.387122812049754485e-03
3.828750000000000142e+01,2.199375000000007390e+02,8.677716560218512454e-01,1.287716802871755606e-01,3.456663690973155005e-03
3.863125000000000142e+01,2.199375000000007390e+02,8.653833891576462323e-01,1.310788620465282717e-01,3.537748795825654789e-03
3.897500000000000142e+01,2.199375000000007390e+02,8.626168246326267885e-01,1.337507769544307168e-01,3.632398412942451724e-03
3.931875000000000142e+01,2.199375000000007390e+02,8.594118797561934864e-01,1.368451071026331456e-01,3.743013141173336805e-03
3.966250000000000142e+01,2.199375000000007390e+02,8.556991966372623493e-01,1.404283528328657826e-01,3.872450529871789178e-03
4.000625000000000142e+01,2.199375000000007390e+02,8.513989513141388965e-01,1.445769315784510844e-01,4.024117107410111853e-03
4.035000000000000142e+01,2.199375000000007390e+02,8.464196629628376600e-01,1.493782588634454400e-01,4.202078173716765515e-03
4.069375000000000142e+01,2.199375000000007390e+02,8.406571031147310746e-01,1.549317093201565410e-01,4.411187565112420841e-03
4.103750000000000142e+01,2.199375000000007390e+02,8.339934619573498020e-01,1.613492989890353557e-01,4.657239053614700003e-03
4.138125000000000142e+01,2.199375000000007390e+02,8.262970048117015409e-01,1.687558552516812138e-01,4.947139936617282567e-03
4.172500000000000142e+01,2.199375000000007390e+02,8.174225462621146354e-01,1.772883482112520281e-01,5.289105526633393686e-03
4.206875000000000142e+01,2.199375000000007390e+02,8.072131752951867689e-01,1.870939541408382922e-01,5.692870563974914561e-03
4.241250000000000142e+01,2.199375000000007390e+02,7.955037640981502678e-01,1.983263257202268204e-01,6.169910181623018512e-03
4.275625000000000142e+01,2.199375000000007390e+02,7.821268508689018795e-01,2.111394895562934138e-01,6.733659574804823009e-03
4.310000000000000142e+01,2.199375000000007390e+02,7.669214469600996731e-01,2.256788336087310887e-01,7.399719431169200952e-03
4.344375000000000142e+01,2.199375000000007390e+02,7.497451058141690883e-01,2.420688580613362118e-01,8.186036124494640992e-03
4.378750000000000142e+01,2.199375000000007390e+02,7.304891274284537328e-01,2.603978168886142419e-01,9.113055682931896911e-03
4.413125000000000142e+01,2.199375000000007390e+02,7.090960138883344310e-01,2.807001125536967567e-01,1.020387355796873417e-02
4.447500000000000142e+01,2.199375000000007390e+02,6.855772879439859802e-01,3.029382693470233368e-01,1.148444270899072299e-02
4.481875000000000142e+01,2.199375000000007390e+02,6.600287400477399258e-01,3.269872979532241764e-01,1.298396199903579726e-02
4.516250000000000142e+01,2.199375000000007390e+02,6.326394531531124299e-01,3.526249056330154619e-01,1.473564121387214119e-02
4.550625000000000142e+01,2.199375000000007390e+02,6.036910313573247144e-01,3.795308513083497370e-01,1.677811733432553812e-02
4.585000000000000142e+01,2.199375000000007390e+02,5.735446735229683402e-01,4.072974618169696859e-01,1.915786466006183519e-02
4.619375000000000142e+01,2.199375000000007390e+02,5.426160523849440365e-01,4.354509584037796754e-01,2.193298921127623605e-02
4.653750000000000142e+01,2.199375000000007390e+02,5.113408210770321594e-01,4.634803490283948002e-01,2.517882989457316881e-02
4.688125000000000142e+01,2.199375000000007390e+02,4.801360180701364500e-01,4.908681545997946594e-01,2.899582733006876925e-02
4.722500000000000142e+01,2.199375000000007390e+02,4.493637589274739885e-01,5.171160453106428134e-01,3.352019576188321193e-02
4.756875000000000142e+01,2.199375000000007390e+02,4.193029889906638163e-01,5.417589559956085266e-01,3.893805501372760158e-02
4.791250000000000142e+01,2.199375000000007390e+02,3.901330577387617793e-01,5.643631429933547716e-01,4.550379926788335194e-02
4.825625000000000142e+01,2.199375000000007390e+02,3.619303232320368324e-01,5.845062429796513692e-01,5.356343378831184693e-02
4.860000000000000142e+01,2.199375000000007390e+02,3.346768274292114542e-01,6.017401307254920395e-01,6.358304184529670056e-02
4.894375000000000142e+01,2.199375000000007390e+02,3.082788833920488414e-01,6.155403245485383534e-01,7.618079205941272192e-02
4.928750000000000142e+01,2.199375000000007390e+02,2.825932903469287050e-01,6.252497985946374737e-01,9.215691105843390463e-02
4.963125000000000142e+01,2.199375000000007390e+02,2.574595647019859990e-01,6.300318924605241566e-01,1.125085428374898444e-01
4.997500000000000142e+01,2.199375000000007390e+02,2.327374790353431422e-01,6.288576785682031822e-01,1.384048423964537311e-01
5.031875000000000142e+01,2.199375000000007390e+02,2.083493779251615330e-01,6.205657539450450955e-01,1.710848681297933715e-01
5.066250000000000142e+01,2.199375000000007390e+02,1.843246451330248503e-01,6.040376851520344870e-01,2.116376697149406350e-01
5.100625000000000142e+01,2.199375000000007390e+02,1.608377498624244950e-01,5.785106567805627931e-01,2.606515933570127119e-01
5.135000000000000142e+01,2.199375000000007390e+02,1.382224636921297045e-01,5.439795591232223781e-01,3.177979771846478063e-01
5.169375000000000142e+01,2.199375000000007390e+02,1.169404373512277773e-01,5.015349425026819352e-01,3.815246201460902875e-01
5.203750000000000142e+01,2.199375000000007390e+02,9.749442018262952092e-02,4.534195668326116979e-01,4.490860129847586979e-01
5.238125000000000142e+01,2.199375000000007390e+02,8.030757624015724683e-02,4.026730090910486393e-01,5.170194146687940862e-01
5.272500000000000142e+01,2.199375000000007390e+02,6.561919468237238651e-02,3.524687713177930282e-01,5.819120339998345992e-01
5.306875000000000142e+01,2.199375000000007390e+02,5.344328605003376143e-02,3.054476000951504289e-01,6.411091138548157264e-01
5.341250000000000142e+01,2.199375000000007390e+02,4.359897370116060100e-02,2.633284878948737306e-01,6.930725384039657655e-01
5.375625000000000142e+01,2.199375000000007390e+02,3.578372267351774549e-02,2.268739315163743886e-01,7.373423458101078243e-01
5.410000000000000142e+01,2.199375000000007390e+02,2.965048863251062636e-02,1.960970896575961187e-01,7.742524217098932793e-01
5.444375000000000142e+01,2.199375000000007390e+02,2.486426828567945418e-02,1.705457884797114687e-01,8.045899432346090840e-01
5.478750000000000142e+01,2.199375000000007390e+02,2.113256797410996424e-02,1.495495829878503991e-01,8.293178490380396228e-01
5.513125000000000142e+01,2.199375000000007390e+02,1.821549956161585410e-02,1.323881365625227402e-01,8.493963638758613710e-01
5.547500000000000142e+01,2.199375000000007390e+02,1.592388019196517776e-02,1.183855188433755729e-01,8.656906009646592182e-01
5.581875000000000142e+01,2.199375000000007390e+02,1.411200119764322719e-02,1.069518644139916680e-01,8.789361343883650424e-01
5.616250000000000142e+01,2.199375000000007390e+02,1.266908815676723310e-02,9.759371533393483567e-02,8.897371965092979451e-01
5.650625000000000142e+01,2.199375000000007390e+02,1.151140083577895101e-02,8.990846703141820717e-02,8.985801321328028557e-01
5.685000000000000142e+01,2.199375000000007390e+02,1.057567380210932759e-02,8.357231951909339929e-02,9.058520066787971725e-01
5.719375000000000142e+01,2.199375000000007390e+02,9.813974283232568957e-03,7.832677625896838913e-02,9.118592494577989482e-01
5.753750000000000142e+01,2.199375000000007390e+02,9.189799196424637204e-03,7.396605281379711738e-02,9.168441479897782020e-01
5.788125000000000142e+01,2.199375000000007390e+02,8.675165323728988367e-03,7.032628292119287583e-02,9.209985517550782763e-01
5.822500000000000142e+01,2.199375000000007390e+02,8.248459383153460001e-03,6.727667582825365422e-02,9.244748647885927539e-01
5.856875000000000142e+01,2.199375000000007390e+02,7.892854713188807853e-03,6.471245726617014249e-02,9.273946880206410670e-01
5.891250000000000142e+01,2.199375000000007390e+02,7.595144576146815873e-03,6.254931677752377517e-02,9.298555386463293049e-01
5.925625000000000142e+01,2.199375000000007390e+02,7.344879746411875354e-03,6.071907408179493676e-02,9.319360461717932642e-01
3.210000000000000142e+01,2.206750000000007503e+02,8.819037585015653269e-01,1.151076459215483322e-01,2.988595576886318370e-03
3.244375000000000142e+01,2.206750000000007503e+02,8.817409690714017589e-01,1.152651612563582867e-01,2.993869672239894524e-03
3.278750000000000142e+01,2.206750000000007503e+02,8.815527737178131540e-01,1.154472568688842266e-01,2.999969413302546167e-03
3.313125000000000142e+01,2.206750000000007503e+02,8.813351971840297505e-01,1.156577777408045321e-01,3.007025075165689187e-03
3.347500000000000142e+01,2.206750000000007503e+02,8.810836392117760152e-01,1.159011729897258258e-01,3.015187798498042328e-03
3.381875000000000142e+01,2.206750000000007503e+02,8.807927753962204731e-01,1.161825915757555699e-01,3.024633028024084451e-03
3.416250000000000142e+01,2.206750000000007503e+02,8.804564420665033087e-01,1.165079933859246158e-01,3.035564547572031698e-03
3.450625000000000142e+01,2.206750000000007503e+02,8.800675025582664901e-01,1.168842782175980172e-01,3.048219224135566893e-03
3.485000000000000142e+01,2.206750000000007503e+02,8.796176918020272018e-01,1.173194356009421985e-01,3.062872597030482247e-03
3.519375000000000142e+01,2.206750000000007503e+02,8.790974356373633114e-01,1.178227188852514484e-01,3.079845477385235401e-03
3.553750000000000142e+01,2.206750000000007503e+02,8.784956406701399656e-01,1.184048475706143688e-01,3.099511759245682490e-03
3.588125000000000142e+01,2.206750000000007503e+02,8.777994498132364320e-01,1.190782424985845633e-01,3.122307688178938695e-03
