bill_depth_mm,flipper_length_mm,Adelie,Gentoo,Chinstrap
1.383500000000000263e+01,2.258375000000008299e+02,7.091391093490714143e-03,9.858383871383017416e-01,7.070221768207489606e-03
1.394000000000000306e+01,2.258375000000008299e+02,7.172784433362896540e-03,9.856871291506726918e-01,7.140086415964298945e-03
1.404500000000000348e+01,2.258375000000008299e+02,7.263745520168019172e-03,9.855178036262444152e-01,7.218450853587544784e-03
1.415000000000000391e+01,2.258375000000008299e+02,7.365533500046332963e-03,9.853280397539223578e-01,7.306426746031344753e-03
1.425500000000000433e+01,2.258375000000008299e+02,7.479597080688703270e-03,9.851151135174259776e-01,7.405289401885416234e-03
1.436000000000000476e+01,2.258375000000008299e+02,7.607608092190617198e-03,9.848758859901397544e-01,7.516505917669699492e-03
1.446500000000000519e+01,2.258375000000008299e+02,7.751502043416196377e-03,9.846067289414878188e-01,7.641769015095933697e-03
1.457000000000000561e+01,2.258375000000008299e+02,7.913527347053490174e-03,9.843034347602963585e-01,7.783037892650079316e-03
1.467500000000000604e+01,2.258375000000008299e+02,8.096305331366923305e-03,9.839611069157788714e-01,7.942587752854260788e-03
1.478000000000000647e+01,2.258375000000008299e+02,8.302903729597905028e-03,9.835740261696529485e-01,8.123070100749264430e-03
1.488500000000000689e+01,2.258375000000008299e+02,8.536927078141014202e-03,9.831354864570246432e-01,8.327586464834368582e-03
1.499000000000000732e+01,2.258375000000008299e+02,8.802628413447574629e-03,9.826375926822942253e-01,8.559778904258097745e-03
1.509500000000000774e+01,2.258375000000008299e+02,9.105047902611759433e-03,9.820710105163727999e-01,8.823941581015373042e-03
1.520000000000000817e+01,2.258375000000008299e+02,9.450185662243150778e-03,9.814246554861211225e-01,9.125158851635719812e-03
1.530500000000000860e+01,2.258375000000008299e+02,9.845218129899684090e-03,9.806853050266302052e-01,9.469476843470169686e-03
1.541000000000000902e+01,2.258375000000008299e+02,1.029877010141316655e-02,9.798371124794688081e-01,9.864117419117902213e-03
1.551500000000000945e+01,2.258375000000008299e+02,1.082125812708218358e-02,9.788609959599960941e-01,1.031774591292180555e-02
1.562000000000000988e+01,2.258375000000008299e+02,1.142532561046003155e-02,9.777338672078530468e-01,1.084080718168696500e-02
1.572500000000001030e+01,2.258375000000008299e+02,1.212639596986432589e-02,9.764276555286938164e-01,1.144594850144191496e-02
1.583000000000001073e+01,2.258375000000008299e+02,1.294337795006796944e-02,9.749080692288230043e-01,1.214855282110899326e-02
1.593500000000001116e+01,2.258375000000008299e+02,1.389956698482072185e-02,9.731330210319248941e-01,1.296741198325433199e-02
1.604000000000001336e+01,2.258375000000008299e+02,1.502379875708544262e-02,9.710506244619792060e-01,1.392557678093531669e-02
1.614500000000001023e+01,2.258375000000008299e+02,1.635192597602344936e-02,9.685966450614931222e-01,1.505142896248340585e-02
1.625000000000001421e+01,2.258375000000008299e+02,1.792870667343089697e-02,9.656912644182767957e-01,1.638002890829236974e-02
1.635500000000001108e+01,2.258375000000008299e+02,1.981021092097550937e-02,9.622349888388651573e-01,1.795480024015931597e-02
1.646000000000001506e+01,2.258375000000008299e+02,2.206686995529370809e-02,9.581035138945525054e-01,1.982961615015377266e-02
1.656500000000001194e+01,2.258375000000008299e+02,2.478730126029642100e-02,9.531413524715734997e-01,2.207134626813010356e-02
1.667000000000001592e+01,2.258375000000008299e+02,2.808303364619529549e-02,9.471540685786645763e-01,2.476289777514011081e-02
1.677500000000001279e+01,2.258375000000008299e+02,3.209420712249234225e-02,9.398990687401407307e-01,2.800672413736687849e-02
1.688000000000001677e+01,2.258375000000008299e+02,3.699619874017424231e-02,9.310751471998354178e-01,3.192865405999043699e-02
1.698500000000001364e+01,2.258375000000008299e+02,4.300687354040193949e-02,9.203114509823129286e-01,3.668167547728505562e-02
1.709000000000001762e+01,2.258375000000008299e+02,5.039370296730137644e-02,9.071573492507566394e-01,4.244894778194194251e-02
1.719500000000001450e+01,2.258375000000008299e+02,5.947924040371301707e-02,8.910759960602180341e-01,4.944476353606892804e-02
1.730000000000001847e+01,2.258375000000008299e+02,7.064232283549763680e-02,8.714462533154472279e-01,5.791142384905519774e-02
1.740500000000001535e+01,2.258375000000008299e+02,8.431091325010230120e-02,8.475799717330778638e-01,6.810911501681991831e-02
1.751000000000001933e+01,2.258375000000008299e+02,1.009410191317086508e-01,8.187638001417549827e-01,8.029518072653635263e-02
1.761500000000001620e+01,2.258375000000008299e+02,1.209754429477773036e-01,7.843352222335406854e-01,9.468933481868203883e-02
1.772000000000002018e+01,2.258375000000008299e+02,1.447777584036301357e-01,7.437988270153199633e-01,1.114234145810499288e-01
1.782500000000001705e+01,2.258375000000008299e+02,1.725428061924194900e-01,6.969778333897362899e-01,1.304793604178442479e-01
1.793000000000002103e+01,2.258375000000008299e+02,2.041962562977579498e-01,6.441763666235397201e-01,1.516273770787023856e-01
1.803500000000001791e+01,2.258375000000008299e+02,2.393101811841375492e-01,5.863045925174394934e-01,1.743852262984230406e-01
1.814000000000002188e+01,2.258375000000008299e+02,2.770715430328629103e-01,5.249050750088305461e-01,1.980233819583065713e-01
1.824500000000001876e+01,2.258375000000008299e+02,3.163350680383796854e-01,4.620325872950675206e-01,2.216323446665528774e-01
1.835000000000002274e+01,2.258375000000008299e+02,3.557654157365399694e-01,3.999883629448944267e-01,2.442462213185655484e-01
1.845500000000001961e+01,2.258375000000008299e+02,3.940351751150648063e-01,3.409745302101112041e-01,2.649902946748239341e-01
1.856000000000002359e+01,2.258375000000008299e+02,4.300179640290494043e-01,2.867754068284860125e-01,2.832066291424645277e-01
1.866500000000002046e+01,2.258375000000008299e+02,4.629188700670938128e-01,2.385598598076578980e-01,2.985212701252481504e-01
1.877000000000002444e+01,2.258375000000008299e+02,4.923153052882430769e-01,1.968415915837457564e-01,3.108431031280111667e-01
1.887500000000002132e+01,2.258375000000008299e+02,5.181186366801908694e-01,1.615708258431632904e-01,3.203105374766458957e-01
1.898000000000002530e+01,2.258375000000008299e+02,5.404896245308695724e-01,1.322960271390460907e-01,3.272143483300843370e-01
1.908500000000002217e+01,2.258375000000008299e+02,5.597427632415021836e-01,1.083351635828822129e-01,3.319220731756156173e-01
1.919000000000002615e+01,2.258375000000008299e+02,5.762634942380003844e-01,8.891779609525084227e-02,3.348187096667487594e-01
1.929500000000002302e+01,2.258375000000008299e+02,5.904484700639311967e-01,7.328361523044196746e-02,3.362679147056269469e-01
1.940000000000002700e+01,2.258375000000008299e+02,6.026689933824848078e-01,6.073972896222306489e-02,3.365912776552920094e-01
1.950500000000002387e+01,2.258375000000008299e+02,6.132528248474338195e-01,5.068650675014432783e-02,3.360606684024218804e-01
1.961000000000002785e+01,2.258375000000008299e+02,6.224784233652187471e-01,4.262289482361626691e-02,3.348986818111650554e-01
1.971500000000002473e+01,2.258375000000008299e+02,6.305765054384300239e-01,3.614016639554120530e-02,3.332833281660286251e-01
1.982000000000002871e+01,2.258375000000008299e+02,6.377352431829215185e-01,3.091033625434349424e-02,3.313544205627348971e-01
1.992500000000002558e+01,2.258375000000008299e+02,6.441067670514244448e-01,2.667305832521956951e-02,3.292201746233560655e-01
2.003000000000002956e+01,2.258375000000008299e+02,6.498136556380860185e-01,2.322307422009945582e-02,3.269632701418145326e-01
2.013500000000002643e+01,2.258375000000008299e+02,6.549547690154634560e-01,2.039915682381072612e-02,3.246460741607257172e-01
2.024000000000003041e+01,2.258375000000008299e+02,6.596101868368035026e-01,1.807484030162218383e-02,3.223149728615742338e-01
2.034500000000002728e+01,2.258375000000008299e+02,6.638452328756554444e-01,1.615088717443423361e-02,3.200038799499102526e-01
2.045000000000003126e+01,2.258375000000008299e+02,6.677136732408266440e-01,1.454929070812213676e-02,3.177370360510512470e-01
2.055500000000002814e+01,2.258375000000008299e+02,6.712602149260411544e-01,1.320856319752479642e-02,3.155312218764340648e-01
2.066000000000003212e+01,2.258375000000008299e+02,6.745224357607372268e-01,1.208006603745633012e-02,3.133974982018062350e-01
2.076500000000002899e+01,2.258375000000008299e+02,6.775322647583613689e-01,1.112516592055207663e-02,3.113425693210865042e-01
2.087000000000003297e+01,2.258375000000008299e+02,6.803171136581441791e-01,1.031303704380873848e-02,3.093698492980472281e-01
2.097500000000002984e+01,2.258375000000008299e+02,6.829007414862101610e-01,9.618963945898175230e-03,3.074802945678917765e-01
2.108000000000003382e+01,2.258375000000008299e+02,6.853039167085378525e-01,9.023030175750169218e-03,3.056730531157119124e-01
2.118500000000003070e+01,2.258375000000008299e+02,6.875449269299190869e-01,8.509103422984238413e-03,3.039459696470966366e-01
2.129000000000003467e+01,2.258375000000008299e+02,6.896399742283227940e-01,8.064048176441657168e-03,3.022959775952355765e-01
2.139500000000003155e+01,2.258375000000008299e+02,6.916034848548139324e-01,7.677113043937255042e-03,3.007194021012487561e-01
1.309999999999999964e+01,2.265750000000008413e+02,6.690918779693974007e-03,9.865755593122971234e-01,6.733521908008812361e-03
1.320500000000000007e+01,2.265750000000008413e+02,6.727219738023535942e-03,9.865094277071585482e-01,6.763352554817886331e-03
1.331000000000000050e+01,2.265750000000008413e+02,6.767453474862327074e-03,9.864358791533509585e-01,6.796667371786743045e-03
1.341500000000000092e+01,2.265750000000008413e+02,6.812089822159249006e-03,9.863540226736809968e-01,6.833887504159681311e-03
1.352000000000000135e+01,2.265750000000008413e+02,6.861660172456710699e-03,9.862628511668012354e-01,6.875488660742010497e-03
1.362500000000000178e+01,2.265750000000008413e+02,6.916766591231114820e-03,9.861612243935825584e-01,6.922009015186325956e-03
1.373000000000000220e+01,2.265750000000008413e+02,6.978092499044697035e-03,9.860478490679515096e-01,6.974058433003911366e-03
1.383500000000000263e+01,2.265750000000008413e+02,7.046415239453216253e-03,9.859212554762987191e-01,7.032329284248005699e-03
1.394000000000000306e+01,2.265750000000008413e+02,7.122620921235036685e-03,9.857797699186551243e-01,7.097609160109700187e-03
1.404500000000000348e+01,2.265750000000008413e+02,7.207722014642564679e-03,9.856214821009094962e-01,7.170795884448023273e-03
1.415000000000000391e+01,2.265750000000008413e+02,7.302878296153306366e-03,9.854442064014072855e-01,7.252915302439226844e-03
1.425500000000000433e+01,2.265750000000008413e+02,7.409421881254069954e-03,9.852454356756655818e-01,7.345142443080361280e-03
1.436000000000000476e+01,2.265750000000008413e+02,7.528887268764661300e-03,9.850222859345639792e-01,7.448826796671392456e-03
1.446500000000000519e+01,2.265750000000008413e+02,7.663047554352360978e-03,9.847714298146886813e-01,7.565522630958939482e-03
1.457000000000000561e+01,2.265750000000008413e+02,7.813958269916352478e-03,9.844890162289550162e-01,7.697025501128660838e-03
1.467500000000000604e+01,2.265750000000008413e+02,7.984010688703182743e-03,9.841705729080559850e-01,7.845416403241016121e-03
1.478000000000000647e+01,2.265750000000008413e+02,8.175996928638079239e-03,9.838108876752568177e-01,8.013115396105137747e-03
1.488500000000000689e+01,2.265750000000008413e+02,8.393189821652425470e-03,9.834038631819230769e-01,8.202946996424410886e-03
1.499000000000000732e+01,2.265750000000008413e+02,8.639441338443886939e-03,9.829423383948804327e-01,8.418220266675746286e-03
1.509500000000000774e+01,2.265750000000008413e+02,8.919304423546586119e-03,9.824178682726494305e-01,8.662827303804000734e-03
1.520000000000000817e+01,2.265750000000008413e+02,9.238184480166588761e-03,9.818204506700003442e-01,8.941364849833014980e-03
1.530500000000000860e+01,2.265750000000008413e+02,9.602528546516983510e-03,9.811381864061737845e-01,9.259285047309231964e-03
1.541000000000000902e+01,2.265750000000008413e+02,1.002006255357039931e-02,9.803568544119249939e-01,9.623083034504424649e-03
1.551500000000000945e+01,2.265750000000008413e+02,1.050009011354350805e-02,9.794593786676412117e-01,1.004053121881525595e-02
1.562000000000000988e+01,2.265750000000008413e+02,1.105387026932699510e-02,9.784251569257842451e-01,1.052097280488878579e-02
1.572500000000001030e+01,2.265750000000008413e+02,1.169509679951288156e-02,9.772292125698788245e-01,1.107569063060818114e-02
1.583000000000001073e+01,2.265750000000008413e+02,1.244050833769911116e-02,9.758411199253858026e-01,1.171837173691505848e-02
1.593500000000001116e+01,2.265750000000008413e+02,1.331066708949738865e-02,9.742236393918396464e-01,1.246569351866303084e-02
1.604000000000001336e+01,2.265750000000008413e+02,1.433095468936241255e-02,9.723309814333318535e-01,1.333806387730561600e-02
1.614500000000001023e+01,2.265750000000008413e+02,1.553284703696451718e-02,9.701065974694470517e-01,1.436055549358851262e-02
1.625000000000001421e+01,2.265750000000008413e+02,1.695554585689429752e-02,9.674803713027736451e-01,1.556408284033218396e-02
1.635500000000001108e+01,2.265750000000008413e+02,1.864806273754533034e-02,9.643650582927844050e-01,1.698687896967042074e-02
1.646000000000001506e+01,2.265750000000008413e+02,2.067186985632289351e-02,9.606517946588867263e-01,1.867633548479026920e-02
1.656500000000001194e+01,2.265750000000008413e+02,2.310424658891671243e-02,9.562044837811130016e-01,2.069126962997024088e-02
1.667000000000001592e+01,2.265750000000008413e+02,2.604245482168919545e-02,9.508528750173657063e-01,2.310467016094509482e-02
1.677500000000001279e+01,2.265750000000008413e+02,2.960885330628451953e-02,9.443842100521137040e-01,2.600693664160197774e-02
1.688000000000001677e+01,2.265750000000008413e+02,3.395698714266005142e-02,9.365334672557201756e-01,2.950954560161970011e-02
1.698500000000001364e+01,2.265750000000008413e+02,3.927852057700397664e-02,9.269725574885772090e-01,3.374892193441863392e-02
1.709000000000001762e+01,2.265750000000008413e+02,4.581055673359680364e-02,9.152994194431230968e-01,3.889002382328000940e-02
1.719500000000001450e+01,2.265750000000008413e+02,5.384232246314699794e-02,9.010289619916165282e-01,4.512871554523650158e-02
1.730000000000001847e+01,2.265750000000008413e+02,6.371930046558627048e-02,8.835893339148034320e-01,5.269136561961038079e-02
1.740500000000001535e+01,2.265750000000008413e+02,7.584162080546257012e-02,8.623290962023825168e-01,6.182928299215494777e-02
1.751000000000001933e+01,2.265750000000008413e+02,9.065200008908418094e-02,8.365432516388923156e-01,7.280474827202355892e-02
1.761500000000001620e+01,2.265750000000008413e+02,1.086072260522672889e-01,8.055278312541197527e-01,8.586494269361294451e-02
1.772000000000002018e+01,2.265750000000008413e+02,1.301272249615516297e-01,7.686719199099114608e-01,1.012008551285369234e-01
1.782500000000001705e+01,2.265750000000008413e+02,1.555188846121139667e-01,7.255896977112745727e-01,1.188914176766113495e-01
1.793000000000002103e+01,2.265750000000008413e+02,1.848798618368749647e-01,6.762805526717646787e-01,1.388395854913604399e-01
1.803500000000001791e+01,2.265750000000008413e+02,2.180006676970414614e-01,6.212831994182340667e-01,1.607161328847244997e-01
1.814000000000002188e+01,2.265750000000008413e+02,2.542971290538913465e-01,5.617681745623476219e-01,1.839346963837610316e-01
1.824500000000001876e+01,2.265750000000008413e+02,2.928103226237978030e-01,4.995085400186795033e-01,2.076811373575228326e-01
1.835000000000002274e+01,2.265750000000008413e+02,3.322970959601267982e-01,4.366969913399783021e-01,2.310059126998948997e-01
1.845500000000001961e+01,2.265750000000008413e+02,3.714008458123735368e-01,3.756366824365949264e-01,2.529624717510315923e-01
1.856000000000002359e+01,2.265750000000008413e+02,4.088553282240002251e-01,3.183932295318549488e-01,2.727514422441449926e-01
1.866500000000002046e+01,2.265750000000008413e+02,4.436579431602551971e-01,2.665163793390804559e-01,2.898256775006644026e-01
1.877000000000002444e+01,2.265750000000008413e+02,4.751648532981037065e-01,2.209058417196541613e-01,3.039293049822421322e-01
1.887500000000002132e+01,2.265750000000008413e+02,5.030967669928930741e-01,1.818307728096471565e-01,3.150724601974596584e-01
1.898000000000002530e+01,2.265750000000008413e+02,5.274773999679590597e-01,1.490577851796669184e-01,3.234648148523739386e-01
1.908500000000002217e+01,2.265750000000008413e+02,5.485407138814041295e-01,1.220227513242295586e-01,3.294365347943662981e-01
1.919000000000002615e+01,2.265750000000008413e+02,5.666384530641690453e-01,9.999337721489533204e-02,3.333681697209356920e-01
1.929500000000002302e+01,2.265750000000008413e+02,5.821661878445980598e-01,8.219419080913423215e-02,3.356396213462676248e-01
1.940000000000002700e+01,2.265750000000008413e+02,5.955133512401084017e-01,6.788747935098922437e-02,3.365991694089023878e-01
1.950500000000002387e+01,2.265750000000008413e+02,6.070348272415064805e-01,5.641650173333809248e-02,3.365486710251553437e-01
1.961000000000002785e+01,2.265750000000008413e+02,6.170384841972688106e-01,4.722178935131360333e-02,3.357397264514174751e-01
1.971500000000002473e+01,2.265750000000008413e+02,6.257829106925831830e-01,3.984086543819283233e-02,3.343762238692238320e-01
1.982000000000002871e+01,2.265750000000008413e+02,6.334808024039080276e-01,3.389924566915466370e-02,3.326199519269373850e-01
1.992500000000002558e+01,2.265750000000008413e+02,6.403048977093336314e-01,2.909790190597593904e-02,3.305972003846904261e-01
2.003000000000002956e+01,2.265750000000008413e+02,6.463945837428880514e-01,2.520021629711288735e-02,3.284051999599991167e-01
2.013500000000002643e+01,2.265750000000008413e+02,6.518621661615592311e-01,2.201997138565037898e-02,3.261178624527903969e-01
2.024000000000003041e+01,2.265750000000008413e+02,6.567983502559905373e-01,1.941100934857344432e-02,3.237906403954360357e-01
2.034500000000002728e+01,2.265750000000008413e+02,6.612768014778945824e-01,1.725868462051987143e-02,3.214645139015855912e-01
2.045000000000003126e+01,2.265750000000008413e+02,6.653578202212945270e-01,1.547298209320299191e-02,3.191691976855025592e-01
2.055500000000002814e+01,2.265750000000008413e+02,6.690912397523595123e-01,1.398307102780516065e-02,3.169256892198353825e-01
2.066000000000003212e+01,2.265750000000008413e+02,6.725186785426067182e-01,1.273304330171797297e-02,3.147482781556754095e-01
2.076500000000002899e+01,2.265750000000008413e+02,6.756752743486993396e-01,1.167860188493243835e-02,3.126461237663681336e-01
2.087000000000003297e+01,2.265750000000008413e+02,6.785910119527720497e-01,1.078449808472842393e-02,3.106244899624995282e-01
2.097500000000002984e+01,2.265750000000008413e+02,6.812917375399967224e-01,1.002255191516114238e-02,3.086857105448421734e-01
2.108000000000003382e+01,2.265750000000008413e+02,6.837999342411759107e-01,9.370123216313400519e-03,3.068299425425106697e-01
2.118500000000003070e+01,2.265750000000008413e+02,6.861353171389674710e-01,8.808929663162379242e-03,3.050557531978700943e-01
2.129000000000003467e+01,2.265750000000008413e+02,6.883152925529127941e-01,8.324131147881568341e-03,3.033605762992055421e-01
2.139500000000003155e+01,2.265750000000008413e+02,6.903553156134852875e-01,7.903618593538793910e-03,3.017410657929758822e-01
1.309999999999999964e+01,2.273125000000008527e+02,6.670537829825953433e-03,9.866121571670570800e-01,6.717305003116880689e-03
1.320500000000000007e+01,2.273125000000008527e+02,6.704682407271901970e-03,9.865500739447810030e-01,6.745243647947039498e-03
1.331000000000000050e+01,2.273125000000008527e+02,6.742505383017972573e-03,9.864810555118727065e-01,6.776439105109503119e-03
1.341500000000000092e+01,2.273125000000008527e+02,6.784443679636242494e-03,9.864042729458188941e-01,6.811283374544956255e-03
1.352000000000000135e+01,2.273125000000008527e+02,6.830990989466730230e-03,9.863187901451843098e-01,6.850218865348956486e-03
1.362500000000000178e+01,2.273125000000008527e+02,6.882706077708036774e-03,9.862235483090051602e-01,6.893745613286872409e-03
1.373000000000000220e+01,2.273125000000008527e+02,6.940222495562474968e-03,9.861173478119551472e-01,6.942429692482330120e-03
1.383500000000000263e+01,2.273125000000008527e+02,7.004259983268026554e-03,9.859988269645337811e-01,6.996913052198122998e-03
1.394000000000000306e+01,2.273125000000008527e+02,7.075637906393985981e-03,9.858664370328031890e-01,7.057925060802697562e-03
1.404500000000000348e+01,2.273125000000008527e+02,7.155291148355052457e-03,9.857184127488602954e-01,7.126296102784731093e-03
1.415000000000000391e+01,2.273125000000008527e+02,7.244288982108519279e-03,9.855527373634903610e-01,7.202973654401319259e-03
1.425500000000000433e+01,2.273125000000008527e+02,7.343857570130666278e-03,9.853671010663367369e-01,7.289041363532788517e-03
1.436000000000000476e+01,2.273125000000008527e+02,7.455406901403800052e-03,9.851588513134801328e-01,7.385741785116039376e-03
1.446500000000000519e+01,2.273125000000008527e+02,7.580563176895887059e-03,9.849249332408083202e-01,7.494503582295814446e-03
1.457000000000000561e+01,2.273125000000008527e+02,7.721207913419227305e-03,9.846618178821658907e-01,7.616974204414736320e-03
1.467500000000000604e+01,2.273125000000008527e+02,7.879525366220085578e-03,9.843654153256506945e-01,7.755059308129114148e-03
1.478000000000000647e+01,2.273125000000008527e+02,8.058060294683151714e-03,9.840309691925236413e-01,7.910970512793331910e-03
1.488500000000000689e+01,2.273125000000008527e+02,8.259788641373074988e-03,9.836529278627236250e-01,8.087283495903334687e-03
1.499000000000000732e+01,2.273125000000008527e+02,8.488204399399941133e-03,9.832247866357296529e-01,8.287008964870416425e-03
1.509500000000000774e+01,2.273125000000008527e+02,8.747426855588413472e-03,9.827388934230130157e-01,8.513679721398610678e-03
1.520000000000000817e+01,2.273125000000008527e+02,9.042333581264959397e-03,9.821862085110300011e-01,8.771457907705027326e-03
1.530500000000000860e+01,2.273125000000008527e+02,9.378726082691224084e-03,9.815560062718222678e-01,9.065267645486591377e-03
1.541000000000000902e+01,2.273125000000008527e+02,9.763537028972965603e-03,9.808355032512012794e-01,9.400959719825848632e-03
1.551500000000000945e+01,2.273125000000008527e+02,1.020509058891891883e-02,9.800093926007760192e-01,9.785516810305141741e-03
1.562000000000000988e+01,2.273125000000008527e+02,1.071343081235336461e-02,9.790592590471677292e-01,1.022731014047883157e-02
1.572500000000001030e+01,2.273125000000008527e+02,1.130073741631028826e-02,9.779628411472561789e-01,1.073642143643362655e-02
1.583000000000001073e+01,2.273125000000008527e+02,1.198185406631149634e-02,9.766930980273610396e-01,1.132504790632743799e-02
1.593500000000001116e+01,2.273125000000008527e+02,1.277496161374903211e-02,9.752170256519552272e-01,1.200801273429581185e-02
1.604000000000001336e+01,2.273125000000008527e+02,1.370243813398907412e-02,9.734941524025390036e-01,1.280340946347187023e-02
1.614500000000001023e+01,2.273125000000008527e+02,1.479195936489174565e-02,9.714746249474774942e-01,1.373341568763063875e-02
1.625000000000001421e+01,2.273125000000008527e+02,1.607790750761968479e-02,9.690967729352645277e-01,1.482531955711585518e-02
1.635500000000001108e+01,2.273125000000008527e+02,1.760317321030395107e-02,9.662840155659758734e-01,1.611281122372011654e-02
1.646000000000001506e+01,2.273125000000008527e+02,1.942145403048058799e-02,9.629409467169856018e-01,1.763759925253364017e-02
1.656500000000001194e+01,2.273125000000008527e+02,2.160017035192493898e-02,9.589484130190113476e-01,1.945141662906368918e-02
1.667000000000001592e+01,2.273125000000008527e+02,2.422413135578327381e-02,9.541573912562530957e-01,2.161847738796357846e-02
1.677500000000001279e+01,2.273125000000008527e+02,2.740007895017628620e-02,9.483814966750172548e-01,2.421842437480639654e-02
1.688000000000001677e+01,2.273125000000008527e+02,3.126219795736514401e-02,9.413880454799079534e-01,2.734975656272701020e-02
1.698500000000001364e+01,2.273125000000008527e+02,3.597857478682540966e-02,9.328878078147306852e-01,3.113361739844385662e-02
1.709000000000001762e+01,2.273125000000008527e+02,4.175836433613469567e-02,9.225240061516905010e-01,3.571762951217473392e-02
1.719500000000001450e+01,2.273125000000008527e+02,4.885901384894814764e-02,9.098618556153795778e-01,4.127913053567233703e-02
1.730000000000001847e+01,2.273125000000008527e+02,5.759220321078546700e-02,8.943811451546666014e-01,4.802665163454795938e-02
1.740500000000001535e+01,2.273125000000008527e+02,6.832611360085175112e-02,8.754761262912232889e-01,5.619776010792486981e-02
1.751000000000001933e+01,2.273125000000008527e+02,8.148023469135415309e-02,8.524692460653151560e-01,6.605051924333060764e-02
1.761500000000001620e+01,2.273125000000008527e+02,9.750740457506289205e-02,8.246475420570427151e-01,7.784505336789440677e-02
1.772000000000002018e+01,2.273125000000008527e+02,1.168568536579912137e-01,7.913315188676062206e-01,9.181162747440262117e-02
1.782500000000001705e+01,2.273125000000008527e+02,1.399130778389723884e-01,7.519836700433782939e-01,1.081032521176494426e-01
1.793000000000002103e+01,2.273125000000008527e+02,1.669103174580242599e-01,7.063544093821945147e-01,1.267352731597812809e-01
1.803500000000001791e+01,2.273125000000008527e+02,1.978326748501199883e-01,6.546451707119909091e-01,1.475221544378890470e-01
1.814000000000002188e+01,2.273125000000008527e+02,2.323240913709789246e-01,5.976450412062331852e-01,1.700308674227878625e-01
1.824500000000001876e+01,2.273125000000008527e+02,2.696439990351904847e-01,5.367803615628093938e-01,1.935756394019999826e-01
1.835000000000002274e+01,2.273125000000008527e+02,3.087027038315400818e-01,4.740242096132198379e-01,2.172730865552401358e-01
1.845500000000001961e+01,2.273125000000008527e+02,3.481878606914471375e-01,4.116553206315335389e-01,2.401568186770193236e-01
1.856000000000002359e+01,2.273125000000008527e+02,3.867558183555956930e-01,3.519203693368269104e-01,2.613238123075774522e-01
1.866500000000002046e+01,2.273125000000008527e+02,4.232304051652550636e-01,2.967020354183992903e-01,2.800675594163456461e-01
1.877000000000002444e+01,2.273125000000008527e+02,4.567483651647697984e-01,2.472935969664444844e-01,2.959580378687856062e-01
1.887500000000002132e+01,2.273125000000008527e+02,4.868174297286417262e-01,2.043295704981654692e-01,3.088529997731928045e-01
1.898000000000002530e+01,2.273125000000008527e+02,5.132909308030232376e-01,1.678564884128294632e-01,3.188525807841472437e-01
1.908500000000002217e+01,2.273125000000008527e+02,5.362892629074231809e-01,1.374862179533048179e-01,3.262245191392720289e-01
1.919000000000002615e+01,2.273125000000008527e+02,5.561041869155787243e-01,1.125690218904384921e-01,3.313267911939826726e-01
1.929500000000002302e+01,2.273125000000008527e+02,5.731125188352068633e-01,9.234286428983053130e-02,3.345446168749626192e-01
1.940000000000002700e+01,2.273125000000008527e+02,5.877118252838272605e-01,7.604037593961598951e-02,3.362477987765567500e-01
1.950500000000002387e+01,2.273125000000008527e+02,6.002797622964084479e-01,6.295334404890062796e-02,3.367668936546909797e-01
1.961000000000002785e+01,2.273125000000008527e+02,6.111528508775001534e-01,5.246368683265451027e-02,3.363834622898452253e-01
1.971500000000002473e+01,2.273125000000008527e+02,6.206187760447369195e-01,4.405192857770109938e-02,3.353292953775619534e-01
1.982000000000002871e+01,2.273125000000008527e+02,6.289168686677133469e-01,3.729261276975931461e-02,3.337905185625272830e-01
1.992500000000002558e+01,2.273125000000008527e+02,6.362428145086270748e-01,3.184339402436039967e-02,3.319137914670126088e-01
2.003000000000002956e+01,2.273125000000008527e+02,6.427550245880773172e-01,2.743203713544970293e-02,3.298129382764730666e-01
2.013500000000002643e+01,2.273125000000008527e+02,6.485811842174742381e-01,2.384367262760429818e-02,3.275751431549213666e-01
2.024000000000003041e+01,2.273125000000008527e+02,6.538242321498419773e-01,2.090942613013370768e-02,3.252663417200242768e-01
2.034500000000002728e+01,2.273125000000008527e+02,6.585674703062539548e-01,1.849680966986728958e-02,3.229357200238787140e-01
2.045000000000003126e+01,2.273125000000008527e+02,6.628787540308215265e-01,1.650187355044111653e-02,3.206193724187373917e-01
2.055500000000002814e+01,2.273125000000008527e+02,6.668138359386780456e-01,1.484293662759395525e-02,3.183432274337281154e-01
2.066000000000003212e+01,2.273125000000008527e+02,6.704189856465381236e-01,1.345564981925881191e-02,3.161253645342029794e-01
2.076500000000002899e+01,2.273125000000008527e+02,6.737330170820704511e-01,1.228914560500291193e-02,3.139778373129266109e-01
2.087000000000003297e+01,2.273125000000008527e+02,6.767888452056786130e-01,1.130305176316971465e-02,3.119081030311516844e-01
2.097500000000002984e+01,2.273125000000008527e+02,6.796146764653893113e-01,1.046518250129819909e-02,3.099201410333124462e-01
2.108000000000003382e+01,2.273125000000008527e+02,6.822349182613959284e-01,9.749755333884007821e-03,3.080153264047200135e-01
2.118500000000003070e+01,2.273125000000008527e+02,6.846708750367214158e-01,9.136013523447379311e-03,3.061931114398313003e-01
2.129000000000003467e+01,2.273125000000008527e+02,6.869412834817313351e-01,8.607160299436316872e-03,3.044515562188324087e-01
