sepal width (cm),petal length (cm),setosa,versicolor,virginica
2.000000000000000000e+00,5.523333333333335204e+00,4.302842801921058068e-04,5.635751691272057606e-02,9.432121988070873986e-01
2.040000000000000036e+00,5.523333333333335204e+00,4.473887048753092776e-04,5.815799735956601185e-02,9.413946139355585663e-01
2.080000000000000071e+00,5.523333333333335204e+00,4.660164928189740839e-04,6.010462154925920453e-02,9.394293619579217047e-01
2.120000000000000107e+00,5.523333333333335204e+00,4.863307729022406226e-04,6.221125828551892639e-02,9.373024109415789562e-01
2.160000000000000142e+00,5.523333333333335204e+00,5.085148654220227309e-04,6.449326123394087673e-02,9.349982239006371376e-01
2.200000000000000178e+00,5.523333333333335204e+00,5.327750100717486455e-04,6.696763486653661834e-02,9.324995901233916751e-01
2.240000000000000213e+00,5.523333333333335204e+00,5.593434691630184540e-04,6.965321700341720046e-02,9.297874395274198234e-01
2.280000000000000249e+00,5.523333333333335204e+00,5.884820525189961857e-04,7.257087862168368209e-02,9.268406393257972997e-01
2.320000000000000284e+00,5.523333333333335204e+00,6.204861135136496061e-04,7.574374122164460876e-02,9.236357726648417588e-01
2.360000000000000320e+00,5.523333333333335204e+00,6.556890677691552946e-04,7.919741147564456074e-02,9.201468994565863424e-01
2.400000000000000355e+00,5.523333333333335204e+00,6.944674864185434006e-04,8.296023207713232317e-02,9.163453004364491283e-01
2.440000000000000391e+00,5.523333333333335204e+00,7.372468137240923347e-04,8.706354658584758432e-02,9.121992066004284139e-01
2.480000000000000426e+00,5.523333333333335204e+00,7.845077530551879119e-04,9.154197454317077043e-02,9.076735177037739133e-01
2.520000000000000462e+00,5.523333333333335204e+00,8.367933542550923384e-04,9.643369110877982042e-02,9.027295155369651214e-01
2.560000000000000497e+00,5.523333333333335204e+00,8.947168173211589304e-04,1.017807028311100564e-01,8.973245803515687014e-01
2.600000000000000533e+00,5.523333333333335204e+00,9.589699996598114720e-04,1.076291077857187278e-01,8.914119222146215105e-01
2.640000000000000568e+00,5.523333333333335204e+00,1.030332574010060093e-03,1.140293240730607671e-01,8.849403433529292595e-01
2.680000000000000604e+00,5.523333333333335204e+00,1.109681728014658923e-03,1.210362654512164571e-01,8.778540528207688931e-01
2.720000000000000639e+00,5.523333333333335204e+00,1.198002220531484228e-03,1.287094366213608898e-01,8.700925611581075136e-01
2.760000000000000675e+00,5.523333333333335204e+00,1.296396510182210721e-03,1.371129133950043377e-01,8.615906900948133718e-01
2.800000000000000711e+00,5.523333333333335204e+00,1.406094544780117379e-03,1.463151647970004077e-01,8.522787406582194025e-01
2.840000000000000746e+00,5.523333333333335204e+00,1.528462643825663752e-03,1.563886654495745820e-01,8.420828719065996948e-01
2.880000000000000782e+00,5.523333333333335204e+00,1.665010720329538610e-03,1.674092379932231034e-01,8.309257512864474116e-01
2.920000000000000817e+00,5.523333333333335204e+00,1.817396877161018718e-03,1.794550578908766514e-01,8.187275452319623392e-01
2.960000000000000853e+00,5.523333333333335204e+00,1.987428187772186106e-03,1.926052483078495026e-01,8.054073235043783807e-01
3.000000000000000888e+00,5.523333333333335204e+00,2.177056251567250234e-03,2.069379930337192641e-01,7.908849507147134306e-01
3.040000000000000924e+00,5.523333333333335204e+00,2.388365932380836967e-03,2.225281033919173923e-01,7.750835306757017928e-01
3.080000000000000959e+00,5.523333333333335204e+00,2.623555590570521810e-03,2.394439940279674828e-01,7.579324503814620639e-01
3.120000000000000995e+00,5.523333333333335204e+00,2.884907165525892828e-03,2.577440557757665340e-01,7.393710370587075476e-01
3.160000000000001030e+00,5.523333333333335204e+00,3.174744727506335733e-03,2.774724643664011614e-01,7.193527909060926095e-01
3.200000000000001066e+00,5.523333333333335204e+00,3.495380669785090860e-03,2.986545329604298749e-01,6.978500863697850720e-01
3.240000000000001101e+00,5.523333333333335204e+00,3.849049615239400444e-03,3.212918029353203364e-01,6.748591474494401998e-01
3.280000000000001137e+00,5.523333333333335204e+00,4.237831390935955546e-03,3.453571653671574926e-01,6.504050032419065319e-01
3.320000000000001172e+00,5.523333333333335204e+00,4.663566040877782995e-03,3.707904040794482436e-01,6.245460298796738918e-01
3.360000000000001208e+00,5.523333333333335204e+00,5.127765670379834384e-03,3.974946330800239180e-01,5.973776012495961574e-01
3.400000000000001243e+00,5.523333333333335204e+00,5.631529707579848582e-03,4.253341452287434654e-01,5.690343250636765715e-01
3.440000000000001279e+00,5.523333333333335204e+00,6.175471591652525669e-03,4.541341725059681034e-01,5.396903559023793484e-01
3.480000000000001315e+00,5.523333333333335204e+00,6.759665562776088522e-03,4.836829631707114663e-01,5.095573712665124599e-01
3.520000000000001350e+00,5.523333333333335204e+00,7.383621775494238204e-03,5.137364006046369891e-01,4.788799776198687796e-01
3.560000000000001386e+00,5.523333333333335204e+00,8.046296165858508875e-03,5.440251333964952751e-01,4.479285704376461674e-01
3.600000000000001421e+00,5.523333333333335204e+00,8.746138403272291084e-03,5.742638871478111806e-01,4.169899744489166116e-01
3.640000000000001457e+00,5.523333333333335204e+00,9.481177189537014910e-03,6.041623338046453462e-01,3.863564890058177603e-01
3.680000000000001492e+00,5.523333333333335204e+00,1.024913775554387937e-02,6.334366601837400079e-01,3.563142020607161231e-01
3.720000000000001528e+00,5.523333333333335204e+00,1.104758244039313886e-02,6.618208538117462680e-01,3.271315637478605653e-01
3.760000000000001563e+00,5.523333333333335204e+00,1.187406247956704873e-02,6.890767408772192626e-01,2.990491966432136661e-01
3.800000000000001599e+00,5.523333333333335204e+00,1.272626810529915720e-02,7.150019678491383868e-01,2.722717640455624144e-01
3.840000000000001634e+00,5.523333333333335204e+00,1.360216492318792533e-02,7.394353844971001122e-01,2.469624505797119174e-01
3.880000000000001670e+00,5.523333333333335204e+00,1.450010701691565977e-02,7.622596090319662121e-01,2.232402839511181125e-01
3.920000000000001705e+00,5.523333333333335204e+00,1.541892077427540857e-02,7.834008758218705681e-01,2.011802034038540632e-01
3.960000000000001741e+00,5.523333333333335204e+00,1.635795730608965645e-02,8.028265304517604450e-01,1.808155122421499228e-01
4.000000000000001776e+00,5.523333333333335204e+00,1.731711487402848304e-02,8.205407125078468811e-01,1.621421726181246081e-01
4.040000000000001812e+00,5.523333333333335204e+00,1.829683547136873659e-02,8.365788430336149606e-01,1.451243214950162785e-01
4.080000000000001847e+00,5.523333333333335204e+00,1.929808138258655090e-02,8.510015209791051971e-01,1.297003976383082069e-01
4.120000000000001883e+00,5.523333333333335204e+00,2.032229819198162063e-02,8.638883541639462704e-01,1.157893476440722547e-01
4.160000000000001918e+00,5.523333333333335204e+00,2.137137049845003536e-02,8.753321332414658595e-01,1.032964962600841086e-01
4.200000000000001954e+00,5.523333333333335204e+00,2.244757578900456046e-02,8.854336279049572767e-01,9.211879630603805880e-02
4.240000000000001990e+00,5.523333333333335204e+00,2.355354080298428451e-02,8.942971630159703977e-01,8.214929618104527265e-02
4.280000000000002025e+00,5.523333333333335204e+00,2.469220351490297033e-02,9.020270307781447228e-01,7.328076570695236935e-02
4.320000000000002061e+00,5.523333333333335204e+00,2.586678274245721859e-02,9.087247188607134873e-01,6.540849839682918998e-02
4.360000000000002096e+00,5.523333333333335204e+00,2.708075644403706503e-02,9.144868835388618722e-01,5.843236001710094829e-02
2.000000000000000000e+00,5.621666666666668810e+00,3.941512939962632349e-04,5.260250015569481463e-02,9.470033485503089876e-01
2.040000000000000036e+00,5.621666666666668810e+00,4.081390676433227635e-04,5.410550883383125065e-02,9.454863520985254954e-01
2.080000000000000071e+00,5.621666666666668810e+00,4.233254553941332679e-04,5.572702325259683981e-02,9.438496512920090398e-01
2.120000000000000107e+00,5.621666666666668810e+00,4.398341194057547106e-04,5.747798452891323545e-02,9.420821813516809806e-01
2.160000000000000142e+00,5.621666666666668810e+00,4.578036114520258465e-04,5.937048817898935710e-02,9.401717082095586431e-01
2.200000000000000178e+00,5.621666666666668810e+00,4.773893604242735356e-04,6.141791483294632703e-02,9.381046958066293628e-01
2.240000000000000213e+00,5.621666666666668810e+00,4.987659370646220502e-04,6.363507519015723646e-02,9.358661588727782421e-01
2.280000000000000249e+00,5.621666666666668810e+00,5.221296330004906484e-04,6.603837029373141321e-02,9.334395000732681469e-01
2.320000000000000284e+00,5.621666666666668810e+00,5.477013949026962028e-04,6.864596809199348393e-02,9.308063305131039078e-01
2.360000000000000320e+00,5.621666666666668810e+00,5.757301581869930102e-04,7.147799705262873615e-02,9.279462727891842899e-01
2.400000000000000355e+00,5.621666666666668810e+00,6.064966278391545687e-04,7.455675726806761106e-02,9.248367461040932769e-01
2.440000000000000391e+00,5.621666666666668810e+00,6.403175562633057647e-04,7.790694899610425828e-02,9.214527334476323439e-01
2.480000000000000426e+00,5.621666666666668810e+00,6.775505689663258386e-04,8.155591786411431343e-02,9.177665315669192303e-01
2.520000000000000462e+00,5.621666666666668810e+00,7.185995876219388422e-04,8.553391496219051038e-02,9.137474854501875798e-01
2.560000000000000497e+00,5.621666666666668810e+00,7.639208955646451926e-04,8.987436867944219310e-02,9.093617104249932526e-01
2.600000000000000533e+00,5.621666666666668810e+00,8.140298816737291101e-04,9.461416330297627020e-02,9.045718068153500990e-01
2.640000000000000568e+00,5.621666666666668810e+00,8.695084831527157086e-04,9.979391699073568434e-02,8.993365745261115984e-01
2.680000000000000604e+00,5.621666666666668810e+00,9.310133236629588053e-04,1.054582486262811009e-01,8.936107380500559749e-01
2.720000000000000639e+00,5.621666666666668810e+00,9.992845079040918541e-04,1.116560191405025493e-01,8.873446963515934094e-01
2.760000000000000675e+00,5.621666666666668810e+00,1.075154983821167802e-03,1.184405280258706561e-01,8.804843169903081579e-01
2.800000000000000711e+00,5.621666666666668810e+00,1.159560315509849168e-03,1.258696398875702727e-01,8.729707997969199385e-01
2.840000000000000746e+00,5.621666666666668810e+00,1.253548619725648782e-03,1.340058089512325412e-01,8.647406424290418059e-01
2.880000000000000782e+00,5.621666666666668810e+00,1.358290303017274962e-03,1.429159615703551045e-01,8.557257481266274945e-01
2.920000000000000817e+00,5.621666666666668810e+00,1.475087092126195270e-03,1.526711882188413472e-01,8.458537246890325267e-01
2.960000000000000853e+00,5.621666666666668810e+00,1.605379676628780443e-03,1.633461877521393268e-01,8.350484325712319578e-01
3.000000000000000888e+00,5.621666666666668810e+00,1.750753082579361826e-03,1.750183987793426932e-01,8.232308481380778975e-01
3.040000000000000924e+00,5.621666666666668810e+00,1.912938677487857359e-03,1.877667471908812391e-01,8.103203141316308589e-01
3.080000000000000959e+00,5.621666666666668810e+00,2.093811486827257002e-03,2.016699371858853840e-01,7.962362513272873699e-01
3.120000000000000995e+00,5.621666666666668810e+00,2.295381307792198830e-03,2.168042181056290263e-01,7.809004005865788356e-01
3.160000000000001030e+00,5.621666666666668810e+00,2.519775977851640512e-03,2.332405741119822351e-01,7.642396499101660190e-01
3.200000000000001066e+00,5.621666666666668810e+00,2.769215148646292108e-03,2.510413116442858916e-01,7.461894732070678549e-01
3.240000000000001101e+00,5.621666666666668810e+00,3.045973097298629220e-03,2.702560637918106634e-01,7.266979631108907434e-01
3.280000000000001137e+00,5.621666666666668810e+00,3.352329550512701210e-03,2.909172932678960044e-01,7.057303771815912619e-01
3.320000000000001172e+00,5.621666666666668810e+00,3.690508268272078927e-03,3.130354562817291852e-01,6.832740354499987623e-01
3.360000000000001208e+00,5.621666666666668810e+00,4.062604272617765210e-03,3.365940842429527291e-01,6.593433114844294840e-01
3.400000000000001243e+00,5.621666666666668810e+00,4.470502098370428452e-03,3.615451397921046195e-01,6.339843581095250258e-01
3.440000000000001279e+00,5.621666666666668810e+00,4.915789190553535894e-03,3.878050932346848167e-01,6.072791175747616066e-01
3.480000000000001315e+00,5.621666666666668810e+00,5.399670379112043485e-03,4.152522250200749165e-01,5.793481046008129853e-01
3.520000000000001350e+00,5.621666666666668810e+00,5.922890923401236650e-03,4.437256668481846522e-01,5.503514422284141450e-01
3.560000000000001386e+00,5.621666666666668810e+00,6.485676562946676368e-03,4.730266280018849967e-01,5.204876954351682627e-01
3.600000000000001421e+00,5.621666666666668810e+00,7.087698961587814497e-03,5.029221031309782930e-01,4.899901979074339220e-01
3.640000000000001457e+00,5.621666666666668810e+00,7.728073614879468756e-03,5.331511269783091311e-01,4.591207994068113862e-01
3.680000000000001492e+00,5.621666666666668810e+00,8.405394643220355511e-03,5.634333541932552425e-01,4.281612511635243812e-01
3.720000000000001528e+00,5.621666666666668810e+00,9.117807145446306383e-03,5.934794411515177393e-01,3.974027517030360168e-01
3.760000000000001563e+00,5.621666666666668810e+00,9.863113469448911777e-03,6.230024461219230147e-01,3.671344404086280266e-01
3.800000000000001599e+00,5.621666666666668810e+00,1.063890560994846732e-02,6.517292978130722059e-01,3.376317965769792817e-01
3.840000000000001634e+00,5.621666666666668810e+00,1.144271275159616623e-02,6.794113483060070235e-01,3.091459389423968918e-01
3.880000000000001670e+00,5.621666666666668810e+00,1.227215135534335741e-02,7.058331354358327037e-01,2.818947132088240326e-01
3.920000000000001705e+00,5.621666666666668810e+00,1.312506542007863333e-02,7.308187114574961063e-01,2.560562231224251528e-01
3.960000000000001741e+00,5.621666666666668810e+00,1.399964651725465505e-02,7.542352032190458022e-01,2.317651502636995098e-01
4.000000000000001776e+00,5.621666666666668810e+00,1.489452641747872168e-02,7.759935951297561862e-01,2.091118784527650487e-01
4.040000000000001812e+00,5.621666666666668810e+00,1.580883892465918816e-02,7.960470137462525297e-01,1.881441473290882127e-01
4.080000000000001847e+00,5.621666666666668810e+00,1.674225120919276694e-02,8.143870012410855397e-01,1.688707475497217003e-01
4.120000000000001883e+00,5.621666666666668810e+00,1.769496793646727767e-02,8.310383760114175011e-01,1.512666560521151449e-01
4.160000000000001918e+00,5.621666666666668810e+00,1.866771350723724771e-02,8.460532955614600281e-01,1.352789909313026340e-01
4.200000000000001954e+00,5.621666666666668810e+00,1.966169869619325411e-02,8.595050787308353701e-01,1.208332225729714382e-01
4.240000000000001990e+00,5.621666666666668810e+00,2.067857802376780671e-02,8.714822382727195338e-01,1.078391837035126838e-01
4.280000000000002025e+00,5.621666666666668810e+00,2.172040356703986569e-02,8.820830478838403987e-01,9.619654854911960373e-02
4.320000000000002061e+00,5.621666666666668810e+00,2.278957988440421731e-02,8.914108422996727121e-01,8.579957781592298383e-02
4.360000000000002096e+00,5.621666666666668810e+00,2.388882354374585043e-02,8.995701399476380145e-01,7.654103650861604491e-02
2.000000000000000000e+00,5.720000000000002416e+00,3.644615130392999053e-04,4.945651218452013637e-02,9.501790263024404437e-01
2.040000000000000036e+00,5.720000000000002416e+00,3.759840912920480826e-04,5.071734781598388059e-02,9.489066680927241704e-01
2.080000000000000071e+00,5.720000000000002416e+00,3.884580352008111786e-04,5.207482771490594409e-02,9.475367142498932749e-01
2.120000000000000107e+00,5.720000000000002416e+00,4.019778480380347373e-04,5.353761940464279306e-02,9.460604027473191735e-01
2.160000000000000142e+00,5.720000000000002416e+00,4.166490705594741721e-04,5.511528706719681647e-02,9.444680638622436897e-01
2.200000000000000178e+00,5.720000000000002416e+00,4.325897283526851725e-04,5.681839317788371646e-02,9.427490170937635749e-01
2.240000000000000213e+00,5.720000000000002416e+00,4.499319814137216515e-04,5.865861174419031293e-02,9.408914562743959653e-01
2.280000000000000249e+00,5.720000000000002416e+00,4.688240041438510703e-04,6.064885426075764668e-02,9.388823217350984462e-01
2.320000000000000284e+00,5.720000000000002416e+00,4.894321273847891717e-04,6.280340950597687599e-02,9.367071583666383150e-01
2.360000000000000320e+00,5.720000000000002416e+00,5.119432777118288489e-04,6.513809827870513380e-02,9.343499584435830396e-01
2.400000000000000355e+00,5.720000000000002416e+00,5.365677528751829333e-04,6.767044408823785773e-02,9.317929881588870034e-01
2.440000000000000391e+00,5.720000000000002416e+00,5.635423758575284700e-04,7.041986064344653296e-02,9.290165969806960522e-01
2.480000000000000426e+00,5.720000000000002416e+00,5.931340732543826386e-04,7.340785670740969382e-02,9.259990092193358668e-01
2.520000000000000462e+00,5.720000000000002416e+00,6.256439262276066024e-04,7.665825845282488171e-02,9.227160976209476395e-01
2.560000000000000497e+00,5.720000000000002416e+00,6.614117436285825262e-04,8.019744882150381393e-02,9.191411394348675268e-01
2.600000000000000533e+00,5.720000000000002416e+00,7.008212063438055582e-04,8.405462249669538866e-02,9.152445562969608872e-01
2.640000000000000568e+00,5.720000000000002416e+00,7.443056285459031607e-04,8.826205386444201106e-02,9.109936405070121479e-01
2.680000000000000604e+00,5.720000000000002416e+00,7.923543740983501676e-04,9.285537367944908527e-02,9.063522719464525146e-01
2.720000000000000639e+00,5.720000000000002416e+00,8.455199532551581658e-04,9.787384795709745677e-02,9.012806320896474821e-01
2.760000000000000675e+00,5.720000000000002416e+00,9.044258039793831106e-04,1.033606497687735715e-01,8.957349244272470035e-01
2.800000000000000711e+00,5.720000000000002416e+00,9.697747311578501549e-04,1.093631109980962995e-01,8.896671142707459623e-01
2.840000000000000746e+00,5.720000000000002416e+00,1.042357932700130286e-03,1.159329366000730888e-01,8.830247054672266671e-01
2.880000000000000782e+00,5.720000000000002416e+00,1.123064480516390356e-03,1.231263583949517848e-01,8.757505771245318593e-01
2.920000000000000817e+00,5.720000000000002416e+00,1.212891042922302444e-03,1.310041988758167963e-01,8.677829100812609608e-01
2.960000000000000853e+00,5.720000000000002416e+00,1.312951529412820359e-03,1.396318079600417372e-01,8.590552405105453815e-01
3.000000000000000888e+00,5.720000000000002416e+00,1.424486205899314724e-03,1.490788272698417294e-01,8.494966865242589149e-01
3.040000000000000924e+00,5.720000000000002416e+00,1.548869666890600278e-03,1.594187278199809543e-01,8.390324025131284946e-01
3.080000000000000959e+00,5.720000000000002416e+00,1.687616862116342797e-03,1.707280586852547299e-01,8.275843244526289721e-01
3.120000000000000995e+00,5.720000000000002416e+00,1.842386164938317455e-03,1.830853375194106958e-01,8.150722763156509343e-01
3.160000000000001030e+00,5.720000000000002416e+00,2.014978251922745420e-03,1.965695104437134855e-01,8.014155113043638368e-01
3.200000000000001066e+00,5.720000000000002416e+00,2.207329360327460639e-03,2.112579111647756303e-01,7.865347594748969273e-01
3.240000000000001101e+00,5.720000000000002416e+00,2.421497338502768670e-03,2.272236601445929705e-01,7.703548425169042257e-01
3.280000000000001137e+00,5.720000000000002416e+00,2.659638852718582570e-03,2.445324675548072313e-01,7.528078935924742421e-01
3.320000000000001172e+00,5.720000000000002416e+00,2.923976225300775004e-03,2.632388418981481681e-01,7.338371818765510035e-01
3.360000000000001208e+00,5.720000000000002416e+00,3.216752724296661949e-03,2.833817620987209573e-01,7.134014851769823196e-01
3.400000000000001243e+00,5.720000000000002416e+00,3.540175773379438187e-03,3.049799452134763778e-01,6.914798790131442274e-01
3.440000000000001279e+00,5.720000000000002416e+00,3.896348552089845627e-03,3.280269321330756549e-01,6.680767193148345884e-01
3.480000000000001315e+00,5.720000000000002416e+00,4.287191816841340319e-03,3.524863125180330847e-01,6.432264956651255750e-01
3.520000000000001350e+00,5.720000000000002416e+00,4.714359426973028545e-03,3.782875049296928194e-01,6.169981356433341668e-01
3.560000000000001386e+00,5.720000000000002416e+00,5.179152846758972202e-03,4.053225803025197194e-01,5.894982668507212642e-01
3.600000000000001421e+00,5.720000000000002416e+00,5.682441548725889260e-03,4.334446445176493579e-01,5.608729139336247060e-01
3.640000000000001457e+00,5.720000000000002416e+00,6.224597415864473182e-03,4.624682572090561550e-01,5.313071453750792816e-01
3.680000000000001492e+00,5.720000000000002416e+00,6.805451551516697450e-03,4.921722438228902097e-01,5.010223046255931623e-01
3.720000000000001528e+00,5.720000000000002416e+00,7.424281040393017513e-03,5.223050543611514884e-01,4.702706645984555123e-01
3.760000000000001563e+00,5.720000000000002416e+00,8.079831020282701726e-03,5.525925517729680658e-01,4.393276172067493435e-01
3.800000000000001599e+00,5.720000000000002416e+00,8.770374046640135382e-03,5.827478120299948161e-01,4.084818139233649115e-01
3.840000000000001634e+00,5.720000000000002416e+00,9.493804588967431901e-03,6.124822378962333502e-01,3.780239575147991693e-01
3.880000000000001670e+00,5.720000000000002416e+00,1.024776226493895152e-02,6.415170845875953765e-01,3.482351531474656703e-01
3.920000000000001705e+00,5.720000000000002416e+00,1.102977387538529343e-02,6.695944127210236019e-01,3.193758134035911134e-01
3.960000000000001741e+00,5.720000000000002416e+00,1.183740213544814956e-02,6.964865432912935583e-01,2.916760545732581811e-01
4.000000000000001776e+00,5.720000000000002416e+00,1.266838860762419146e-02,7.220032813443737485e-01,2.653283300480021589e-01
4.040000000000001812e+00,5.720000000000002416e+00,1.352077974528823057e-02,7.459964615106996488e-01,2.404827587440121206e-01
4.080000000000001847e+00,5.720000000000002416e+00,1.439302778643346270e-02,7.683616937509707423e-01,2.172452784625957811e-01
4.120000000000001883e+00,5.720000000000002416e+00,1.528406187398363876e-02,7.890374930085547467e-01,1.956784451174616024e-01
4.160000000000001918e+00,5.720000000000002416e+00,1.619332851957367564e-02,8.080022150292561767e-01,1.758044564511703489e-01
4.200000000000001954e+00,5.720000000000002416e+00,1.712080376634636525e-02,8.252693660730466840e-01,1.576098301606071728e-01
4.240000000000001990e+00,5.720000000000002416e+00,1.806698174943164800e-02,8.408819027428896531e-01,1.410511155076787093e-01
4.280000000000002025e+00,5.720000000000002416e+00,1.903284565547311291e-02,8.549061040509760012e-01,1.260610502935509136e-01
4.320000000000002061e+00,5.720000000000002416e+00,2.001982741528810991e-02,8.674255061020255120e-01,1.125546664826865412e-01
4.360000000000002096e+00,5.720000000000002416e+00,2.102976203788368623e-02,8.785352680491603783e-01,1.004349699129560014e-01
2.000000000000000000e+00,5.818333333333336022e+00,3.398959376716327737e-04,4.680839321379292456e-02,9.528517108485354825e-01
2.040000000000000036e+00,5.818333333333336022e+00,3.494516667962659063e-04,4.787093674408841870e-02,9.517796115891152819e-01
2.080000000000000071e+00,5.818333333333336022e+00,3.597689285662498265e-04,4.901274963694118858e-02,9.506274814344924939e-01
2.120000000000000107e+00,5.818333333333336022e+00,3.709205492328257838e-04,5.024073255406674710e-02,9.493883468967004857e-01
2.160000000000000142e+00,5.818333333333336022e+00,3.829875888846916588e-04,5.156248353932278011e-02,9.480545288717925345e-01
2.200000000000000178e+00,5.818333333333336022e+00,3.960603977032168209e-04,5.298637648210594714e-02,9.466175631201908525e-01
2.240000000000000213e+00,5.818333333333336022e+00,4.102398188025285059e-04,5.452164875828464236e-02,9.450681114229128044e-01
2.280000000000000249e+00,5.818333333333336022e+00,4.256385585120932833e-04,5.617849903829127273e-02,9.433958624031966167e-01
2.320000000000000284e+00,5.818333333333336022e+00,4.423827477444577765e-04,5.796819631385267957e-02,9.415894209384029212e-01
2.360000000000000320e+00,5.818333333333336022e+00,4.606137211391687415e-04,5.990320124225177734e-02,9.396361850366090618e-01
2.400000000000000355e+00,5.818333333333336022e+00,4.804900439620423693e-04,6.199730093106433498e-02,9.375222090249736295e-01
2.440000000000000391e+00,5.818333333333336022e+00,5.021898202167667923e-04,6.426575827490546566e-02,9.352320519048777925e-01
2.480000000000000426e+00,5.818333333333336022e+00,5.259133190052926992e-04,6.672547689266591919e-02,9.327486097883288529e-01
2.520000000000000462e+00,5.818333333333336022e+00,5.518859597132943010e-04,6.939518257766383313e-02,9.300529314626229116e-01
2.560000000000000497e+00,5.818333333333336022e+00,5.803616998827844809e-04,7.229562193621180688e-02,9.271240163639054011e-01
2.600000000000000533e+00,5.818333333333336022e+00,6.116268723519986770e-04,7.544977851641787581e-02,9.239385946112301795e-01
2.640000000000000568e+00,5.818333333333336022e+00,6.460045199477110157e-04,7.888310617296893923e-02,9.204708893070834286e-01
2.680000000000000604e+00,5.818333333333336022e+00,6.838592760891250722e-04,8.262377861805453305e-02,9.166923621058564731e-01
2.720000000000000639e+00,5.818333333333336022e+00,7.256028372661353252e-04,8.670295300312794162e-02,9.125714441596060045e-01
2.760000000000000675e+00,5.818333333333336022e+00,7.717000673704982328e-04,9.115504387602720027e-02,9.080732560566023848e-01
2.800000000000000711e+00,5.818333333333336022e+00,8.226757628277632300e-04,9.601800186338511900e-02,9.031593223737871545e-01
2.840000000000000746e+00,5.818333333333336022e+00,8.791220895388166586e-04,1.013335888260094297e-01,8.977872890844517118e-01
2.880000000000000782e+00,5.818333333333336022e+00,9.417066754726364283e-04,1.071476379024300651e-01,8.919106554220972427e-01
2.920000000000000817e+00,5.818333333333336022e+00,1.011181303551651582e-03,1.135102826698816125e-01,8.854785360265667871e-01
2.960000000000000853e+00,5.818333333333336022e+00,1.088391094971456231e-03,1.204761345041496373e-01,8.784354744008788796e-01
3.000000000000000888e+00,5.818333333333336022e+00,1.174283999687066125e-03,1.281043810411783834e-01,8.707213349591346185e-01
3.040000000000000924e+00,5.818333333333336022e+00,1.269920314785876522e-03,1.364587714426082066e-01,8.622713082426058939e-01
3.080000000000000959e+00,5.818333333333336022e+00,1.376481829564026992e-03,1.456074460840147411e-01,8.530160720864212731e-01
3.120000000000000995e+00,5.818333333333336022e+00,1.495280046234619738e-03,1.556225596613847184e-01,8.428821602923807221e-01
3.160000000000001030e+00,5.818333333333336022e+00,1.627762747622951657e-03,1.665796381855120245e-01,8.317925990668650904e-01
3.200000000000001066e+00,5.818333333333336022e+00,1.775517982312019814e-03,1.785566029422775702e-01,8.196678790754104993e-01
3.240000000000001101e+00,5.818333333333336022e+00,1.940274324094295967e-03,1.916323897815465638e-01,8.064273358943592207e-01
3.280000000000001137e+00,5.818333333333336022e+00,2.123896055648797753e-03,2.058850921876265727e-01,7.919910117567245944e-01
3.320000000000001172e+00,5.818333333333336022e+00,2.328371756849251760e-03,2.213895642077885750e-01,7.762820640353622625e-01
3.360000000000001208e+00,5.818333333333336022e+00,2.555794690081262220e-03,2.382144376797010465e-01,7.592297676302177667e-01
3.400000000000001243e+00,5.818333333333336022e+00,2.808333425962987635e-03,2.564185406599761574e-01,7.407731259140607483e-01
3.440000000000001279e+00,5.818333333333336022e+00,3.088191410861829047e-03,2.760467533957107755e-01,7.208650551934274731e-01
3.480000000000001315e+00,5.818333333333336022e+00,3.397554712677633600e-03,2.971254060372310324e-01,6.994770392500913037e-01
3.520000000000001350e+00,5.818333333333336022e+00,3.738528050922553143e-03,3.196574072745168582e-01,6.766040646745605791e-01
3.560000000000001386e+00,5.818333333333336022e+00,4.113060444045445359e-03,3.436173897513811193e-01,6.522695498045735230e-01
3.600000000000001421e+00,5.818333333333336022e+00,4.522863352877179964e-03,3.689472556902299583e-01,6.265298809568928817e-01
3.640000000000001457e+00,5.818333333333336022e+00,4.969325938680303756e-03,3.955525881652732778e-01,5.994780858960464531e-01
3.680000000000001492e+00,5.818333333333336022e+00,5.453433760300011035e-03,4.233004388797002027e-01,5.712461273599998002e-01
3.720000000000001528e+00,5.818333333333336022e+00,5.975698586489669104e-03,4.520189898506226100e-01,5.420053115628877816e-01
3.760000000000001563e+00,5.818333333333336022e+00,6.536107624864203117e-03,4.814994959483830383e-01,5.119643964267527325e-01
3.800000000000001599e+00,5.818333333333336022e+00,7.134100025330167641e-03,5.115007404996765317e-01,4.813651594749933094e-01
3.840000000000001634e+00,5.818333333333336022e+00,7.768576794815921539e-03,5.417559868513903698e-01,4.504754363537936124e-01
3.880000000000001670e+00,5.818333333333336022e+00,8.437947289589676353e-03,5.719821145073580304e-01,4.195799382030522828e-01
3.920000000000001705e+00,5.818333333333336022e+00,9.140211554031527769e-03,6.018903360710562422e-01,3.889694523749120947e-01
3.960000000000001741e+00,5.818333333333336022e+00,9.873073546136356196e-03,6.311976559328014158e-01,3.589292705210621603e-01
4.000000000000001776e+00,5.818333333333336022e+00,1.063407648445574040e-02,6.596381032929042876e-01,3.297278202226399668e-01
4.040000000000001812e+00,5.818333333333336022e+00,1.142074889741619310e-02,6.869727811216475022e-01,3.016064699809362648e-01
